"frame_id","screen_id","screen_name","group_code","platform","viewport_px","state_code","state_ar","phase","components","design_file","status","design_status","frame_ref"
"ACC-04-D1366-validation_error","ACC-04","إنشاء المنشأة ووصفة القطاع","ACC","D","1366","validation_error","خطأ تحقق","أساسي","C-FIELD C-DIALOG C-NOTICE","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-04-D1366-saving","ACC-04","إنشاء المنشأة ووصفة القطاع","ACC","D","1366","saving","جارٍ الحفظ","أساسي","C-FIELD C-DIALOG C-NOTICE","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-04-D1366-success","ACC-04","إنشاء المنشأة ووصفة القطاع","ACC","D","1366","success","نجاح","أساسي","C-FIELD C-DIALOG C-NOTICE","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-04-D1366-server_error","ACC-04","إنشاء المنشأة ووصفة القطاع","ACC","D","1366","server_error","خطأ خادم","أساسي","C-FIELD C-DIALOG C-NOTICE","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-04-D1920-ready","ACC-04","إنشاء المنشأة ووصفة القطاع","ACC","D","1920","ready","جاهز","أساسي","C-FIELD C-DIALOG C-NOTICE","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-04-D1920-validation_error","ACC-04","إنشاء المنشأة ووصفة القطاع","ACC","D","1920","validation_error","خطأ تحقق","أساسي","C-FIELD C-DIALOG C-NOTICE","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-04-D1920-saving","ACC-04","إنشاء المنشأة ووصفة القطاع","ACC","D","1920","saving","جارٍ الحفظ","أساسي","C-FIELD C-DIALOG C-NOTICE","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-04-D1920-success","ACC-04","إنشاء المنشأة ووصفة القطاع","ACC","D","1920","success","نجاح","أساسي","C-FIELD C-DIALOG C-NOTICE","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-04-D1920-server_error","ACC-04","إنشاء المنشأة ووصفة القطاع","ACC","D","1920","server_error","خطأ خادم","أساسي","C-FIELD C-DIALOG C-NOTICE","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-W390-loading","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","390","loading","تحميل","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-W390-offline","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","390","offline","بلا اتصال","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-W390-partial","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","390","partial","جزئي","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-W390-stale","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","390","stale","بيانات قديمة","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-W390-server_error","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","390","server_error","خطأ خادم","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-W390-success","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","390","success","نجاح","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-W834-loading","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","834","loading","تحميل","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-W834-offline","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","834","offline","بلا اتصال","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-W834-partial","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","834","partial","جزئي","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-W834-stale","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","834","stale","بيانات قديمة","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-W834-server_error","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","834","server_error","خطأ خادم","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-W834-success","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","834","success","نجاح","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-W1440-loading","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","1440","loading","تحميل","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","drawn","34-D26-Access-All-States.dc.html#ACC-05"
"ACC-05-W1440-offline","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","1440","offline","بلا اتصال","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-W1440-partial","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","1440","partial","جزئي","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","drawn","34-D26-Access-All-States.dc.html#ACC-05"
"ACC-05-W1440-stale","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","1440","stale","بيانات قديمة","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","drawn","34-D26-Access-All-States.dc.html#ACC-05"
"ACC-05-W1440-server_error","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","1440","server_error","خطأ خادم","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","drawn","34-D26-Access-All-States.dc.html#ACC-05"
"ACC-05-W1440-success","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","W","1440","success","نجاح","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","drawn","34-D26-Access-All-States.dc.html#ACC-05"
"ACC-05-M390-loading","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","M","390","loading","تحميل","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-M390-offline","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","M","390","offline","بلا اتصال","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","drawn","28-D21-Access-Inventory-Complete.dc.html#ACC-05"
"ACC-05-M390-partial","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","M","390","partial","جزئي","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-M390-stale","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","M","390","stale","بيانات قديمة","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-M390-server_error","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","M","390","server_error","خطأ خادم","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-M390-success","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","M","390","success","نجاح","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-D1366-loading","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","D","1366","loading","تحميل","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-D1366-offline","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","D","1366","offline","بلا اتصال","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-D1366-partial","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","D","1366","partial","جزئي","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-D1366-stale","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","D","1366","stale","بيانات قديمة","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-D1366-server_error","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","D","1366","server_error","خطأ خادم","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-D1366-success","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","D","1366","success","نجاح","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-D1920-loading","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","D","1920","loading","تحميل","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-D1920-offline","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","D","1920","offline","بلا اتصال","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-D1920-partial","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","D","1920","partial","جزئي","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-D1920-stale","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","D","1920","stale","بيانات قديمة","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-D1920-server_error","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","D","1920","server_error","خطأ خادم","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-05-D1920-success","ACC-05","تجهيز الجهاز والتنزيل الأول","ACC","D","1920","success","نجاح","أساسي","C-NOTICE C-SYNC C-BTN","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-W390-ready","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","W","390","ready","جاهز","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-W390-expired","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","W","390","expired","منتهي الصلاحية","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-W390-permission_denied","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","W","390","permission_denied","صلاحية مرفوضة","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-W390-success","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","W","390","success","نجاح","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-W390-server_error","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","W","390","server_error","خطأ خادم","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-W834-ready","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","W","834","ready","جاهز","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-W834-expired","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","W","834","expired","منتهي الصلاحية","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-W834-permission_denied","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","W","834","permission_denied","صلاحية مرفوضة","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-W834-success","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","W","834","success","نجاح","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-W834-server_error","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","W","834","server_error","خطأ خادم","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-W1440-ready","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","W","1440","ready","جاهز","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-W1440-expired","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","W","1440","expired","منتهي الصلاحية","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-W1440-permission_denied","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","W","1440","permission_denied","صلاحية مرفوضة","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","drawn","34-D26-Access-All-States.dc.html#ACC-06"
"ACC-06-W1440-success","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","W","1440","success","نجاح","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","drawn","34-D26-Access-All-States.dc.html#ACC-06"
"ACC-06-W1440-server_error","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","W","1440","server_error","خطأ خادم","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","drawn","34-D26-Access-All-States.dc.html#ACC-06"
"ACC-06-M390-ready","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","M","390","ready","جاهز","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","drawn","28-D21-Access-Inventory-Complete.dc.html#ACC-06"
"ACC-06-M390-expired","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","M","390","expired","منتهي الصلاحية","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","drawn","28-D21-Access-Inventory-Complete.dc.html#ACC-06"
"ACC-06-M390-permission_denied","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","M","390","permission_denied","صلاحية مرفوضة","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-M390-success","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","M","390","success","نجاح","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-M390-server_error","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","M","390","server_error","خطأ خادم","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-D1366-ready","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","D","1366","ready","جاهز","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-D1366-expired","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","D","1366","expired","منتهي الصلاحية","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-D1366-permission_denied","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","D","1366","permission_denied","صلاحية مرفوضة","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-D1366-success","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","D","1366","success","نجاح","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-D1366-server_error","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","D","1366","server_error","خطأ خادم","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-D1920-ready","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","D","1920","ready","جاهز","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
"ACC-06-D1920-expired","ACC-06","قبول دعوة موظف أو منشأة سوق","ACC","D","1920","expired","منتهي الصلاحية","أساسي","C-NOTICE C-BTN C-FIELD","06-D2-Shifts-Access.dc.html","owner_approved","not_drawn",""
